t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
2.398001,1788210120.808233,9.0720,3.1432,3.1432,-14.7600,-14.7600,1,0,0
2.406331,1788210120.816562,9.3891,3.4823,3.4823,-14.6000,-14.6000,1,0,0
2.414559,1788210120.825303,8.9874,3.7947,3.7947,-14.4400,-14.4400,1,0,0
2.423106,1788210120.832848,9.4622,4.0746,4.0746,-14.2800,-14.2800,1,0,0
2.431640,1788210120.841383,9.8216,4.3933,4.3933,-14.1200,-14.1200,1,0,0
2.440258,1788210120.850006,10.1434,4.7151,4.7151,-13.9600,-13.9600,1,0,0
2.448353,1788210120.858011,10.7366,5.0292,5.0292,-13.8000,-13.8000,1,0,0
2.456354,1788210120.866014,10.7461,5.3272,5.3272,-13.6400,-13.6400,1,0,0
2.464509,1788210120.874533,11.2442,5.6543,5.6543,-13.4800,-13.4800,1,0,0
2.472528,1788210120.883270,11.8387,6.0044,6.0044,-13.3200,-13.3200,1,0,0
2.480648,1788210120.891271,11.7760,6.3049,6.3049,-13.1600,-13.1600,1,0,0
2.488971,1788210120.899545,11.9486,6.6082,6.6082,-13.0000,-13.0000,1,0,0
2.497755,1788210120.899545,11.9486,6.8860,6.8860,-12.8400,-12.8400,1,0,0
2.506015,1788210120.915875,12.6037,7.4598,7.4598,-12.6800,-12.6800,1,0,0
2.514284,1788210120.924366,12.5958,7.7412,7.7412,-12.5200,-12.5200,1,0,0
2.522532,1788210120.933272,12.9940,8.0421,8.0421,-12.3600,-12.3600,1,0,0
2.531112,1788210120.941317,13.4847,8.3252,8.3252,-12.2000,-12.2000,1,0,0
2.539205,1788210120.949950,13.6561,8.6215,8.6215,-12.0400,-12.0400,1,0,0
2.547724,1788210120.958947,13.0779,8.8788,8.8788,-11.8800,-11.8800,1,0,0
2.555753,1788210120.966495,13.7999,9.1193,9.1193,-11.7200,-11.7200,1,0,0
2.564277,1788210120.975004,13.5638,9.3625,9.3625,-11.5600,-11.5600,1,0,0
2.572889,1788210120.982630,13.9786,9.5900,9.5900,-11.4000,-11.4000,1,0,0
2.580904,1788210120.991641,13.4979,9.8153,9.8153,-11.2400,-11.2400,1,0,0
2.589047,1788210120.998730,13.8896,10.0023,10.0023,-11.0800,-11.0800,1,0,0
2.597512,1788210121.008146,14.1915,10.2537,10.2537,-10.9200,-10.9200,1,0,0
2.605512,1788210121.016252,14.6122,10.4805,10.4805,-10.7600,-10.7600,1,0,0
2.614216,1788210121.024959,14.6100,10.7103,10.7103,-10.6000,-10.6000,1,0,0
2.623216,1788210121.032963,14.7451,10.9175,10.9175,-10.4400,-10.4400,1,0,0
2.632958,1788210121.041867,14.4421,11.1174,11.1174,-10.2800,-10.2800,1,0,0
2.641309,1788210121.049069,14.8945,11.2925,11.2925,-10.1200,-10.1200,1,0,0
2.649858,1788210121.057574,15.4720,11.5193,11.5193,-9.9600,-9.9600,1,0,0
2.658382,1788210121.065602,15.3590,11.7164,11.7164,-9.8000,-9.8000,1,0,0
2.667379,1788210121.074122,15.0870,11.8993,11.8993,-9.6400,-9.6400,1,0,0
2.675462,1788210121.082124,15.4013,12.0782,12.0782,-9.4800,-9.4800,1,0,0
2.684264,1788210121.091901,15.4344,12.2851,12.2851,-9.3200,-9.3200,1,0,0
2.693852,1788210121.099000,15.4146,12.4274,12.4274,-9.1600,-9.1600,1,0,0
2.702800,1788210121.107440,15.3440,12.5836,12.5836,-9.0000,-9.0000,1,0,0
2.711795,1788210121.115528,15.9464,12.7565,12.7565,-8.8400,-8.8400,1,0,0
2.719905,1788210121.123538,15.7731,12.9100,12.9100,-8.6800,-8.6800,1,0,0
2.729225,1788210121.132556,15.7725,13.0728,13.0728,-8.5200,-8.5200,1,0,0
2.737334,1788210121.140968,15.5211,13.2029,13.2029,-8.3600,-8.3600,1,0,0
2.746423,1788210121.149077,15.4982,13.3207,13.3207,-8.2000,-8.2000,1,0,0
2.754429,1788210121.165171,15.3712,13.5187,13.5187,-8.0400,-8.0400,1,0,0
2.762453,1788210121.165171,15.3712,13.6120,13.6120,-7.8800,-7.8800,1,0,0
2.770550,1788210121.174196,15.8432,13.7379,13.7379,-7.7200,-7.7200,1,0,0
2.780145,1788210121.182293,15.9119,13.8484,13.8484,-7.5600,-7.5600,1,0,0
2.788863,1788210121.199510,15.6742,14.0346,14.0346,-7.4000,-7.4000,1,0,0
2.797483,1788210121.208232,15.7518,14.1278,14.1278,-7.2400,-7.2400,1,0,0
2.805487,1788210121.208232,15.7518,14.2090,14.2090,-7.0800,-7.0800,1,0,0
2.814073,1788210121.224810,15.4927,14.3348,14.3348,-6.9200,-6.9200,1,0,0
2.823073,1788210121.232823,15.8644,14.4111,14.4111,-6.7600,-6.7600,1,0,0
2.832054,1788210121.241801,15.1721,14.4533,14.4533,-6.6000,-6.6000,1,0,0
2.840061,1788210121.248804,15.1560,14.4840,14.4840,-6.4400,-6.4400,1,0,0
2.848570,1788210121.258312,15.4561,14.5408,14.5408,-6.2800,-6.2800,1,0,0
2.856573,1788210121.266340,14.8770,14.5575,14.5575,-6.1200,-6.1200,1,0,0
2.864967,1788210121.275292,14.9260,14.5778,14.5778,-5.9600,-5.9600,1,0,0
2.873200,1788210121.282958,14.9403,14.5950,14.5950,-5.8000,-5.8000,1,0,0
2.881977,1788210121.291636,14.7717,14.6044,14.6044,-5.6400,-5.6400,1,0,0
2.890395,1788210121.298958,14.6891,14.6082,14.6082,-5.4800,-5.4800,1,0,0
2.898557,1788210121.308309,14.6432,14.6102,14.6102,-5.3200,-5.3200,1,0,0
2.906582,1788210121.316326,14.6052,14.6099,14.6099,-5.1600,-5.1600,1,0,0
2.914669,1788210121.324365,14.6186,14.6104,14.6104,-5.0000,-5.0000,1,0,0
2.922673,1788210121.332434,14.0933,14.5848,14.5848,-4.8400,-4.8400,1,0,0
2.931208,1788210121.340947,14.4205,14.5763,14.5763,-4.6800,-4.6800,1,0,0
2.940214,1788210121.349945,13.8615,14.5373,14.5373,-4.5200,-4.5200,1,0,0
2.948300,1788210121.357049,13.7613,14.5035,14.5035,-4.3600,-4.3600,1,0,0
2.956302,1788210121.367055,13.4373,14.4394,14.4394,-4.2000,-4.2000,1,0,0
2.964892,1788210121.374643,13.3682,14.3899,14.3899,-4.0400,-4.0400,1,0,0
2.973598,1788210121.383309,12.9486,14.3144,14.3144,-3.8800,-3.8800,1,0,0
2.982034,1788210121.391778,13.2114,14.2580,14.2580,-3.7200,-3.7200,1,0,0
2.991041,1788210121.399776,12.9547,14.1950,14.1950,-3.5600,-3.5600,1,0,0
2.999843,1788210121.408592,12.2076,14.0898,14.0898,-3.4000,-3.4000,1,0,0
3.009264,1788210121.416505,12.3621,14.0073,14.0073,-3.2400,-3.2400,1,0,0
3.017920,1788210121.424664,12.1580,13.9167,13.9167,-3.0800,-3.0800,1,0,0
3.026443,1788210121.433663,12.0687,13.8174,13.8174,-2.9200,-2.9200,1,0,0
3.035052,1788210121.440712,11.7876,13.7311,13.7311,-2.7600,-2.7600,1,0,0
3.043166,1788210121.449881,11.2694,13.5969,13.5969,-2.6000,-2.6000,1,0,0
3.051178,1788210121.458913,10.7878,13.4458,13.4458,-2.4400,-2.4400,1,0,0
3.059682,1788210121.465916,11.0057,13.3427,13.3427,-2.2800,-2.2800,1,0,0
3.067706,1788210121.474442,11.0344,13.2248,13.2248,-2.1200,-2.1200,1,0,0
3.075786,1788210121.483433,10.2846,13.0666,13.0666,-1.9600,-1.9600,1,0,0
3.084786,1788210121.490553,10.3544,12.9495,12.9495,-1.8000,-1.8000,1,0,0
3.093572,1788210121.500523,9.8505,12.7651,12.7651,-1.6400,-1.6400,1,0,0
3.102490,1788210121.508404,10.1748,12.6415,12.6415,-1.4800,-1.4800,1,0,0
3.111204,1788210121.516319,9.4166,12.4868,12.4868,-1.3200,-1.3200,1,0,0
3.119291,1788210121.525033,8.9659,12.3014,12.3014,-1.1600,-1.1600,1,0,0
3.128465,1788210121.534624,8.5748,12.0862,12.0862,-1.0000,-1.0000,1,0,0
3.136679,1788210121.541317,8.2216,11.9274,11.9274,-0.8400,-0.8400,1,0,0
3.145188,1788210121.549423,7.8631,11.7265,11.7265,-0.6800,-0.6800,1,0,0
3.154164,1788210121.558815,7.6500,11.4944,11.4944,-0.5200,-0.5200,1,0,0
3.162316,1788210121.565907,7.6565,11.3268,11.3268,-0.3600,-0.3600,1,0,0
3.171305,1788210121.574059,7.1830,11.1198,11.1198,-0.2000,-0.2000,1,0,0
3.179416,1788210121.583048,6.9036,10.8883,10.8883,-0.0400,-0.0400,1,0,0
3.188015,1788210121.591159,6.9639,10.6927,10.6927,0.1200,0.1200,1,0,0
3.196215,1788210121.599758,6.2986,10.4607,10.4607,0.2800,0.2800,1,0,0
3.205064,1788210121.607958,5.3625,10.2029,10.2029,0.4400,0.4400,1,0,0
3.213201,1788210121.623945,5.4166,9.7526,9.7526,0.6000,0.6000,1,0,0
3.222289,1788210121.623945,5.4166,9.5381,9.5381,0.7600,0.7600,1,0,0
3.230905,1788210121.641583,4.5130,9.0209,9.0209,0.9200,0.9200,1,0,0
3.239010,1788210121.649656,3.9327,8.7665,8.7665,1.0800,1.0800,1,0,0
3.247013,1788210121.657746,3.8616,8.5204,8.5204,1.2400,1.2400,1,0,0
3.255507,1788210121.657746,3.8616,8.2888,8.2888,1.4000,1.4000,1,0,0
3.263650,1788210121.674364,3.2809,7.7981,7.7981,1.5600,1.5600,1,0,0
3.272707,1788210121.683357,2.5412,7.5058,7.5058,1.7200,1.7200,1,0,0
3.280722,1788210121.690449,2.3116,7.2749,7.2749,1.8800,1.8800,1,0,0
3.289189,1788210121.690449,2.3116,7.0271,7.0271,2.0400,2.0400,1,0,0
3.297293,1788210121.707045,1.0613,6.4407,6.4407,2.2000,2.2000,1,0,0
3.305293,1788210121.707045,1.0613,6.1717,6.1717,2.3600,2.3600,1,0,0
3.313400,1788210121.724131,0.4638,5.5952,5.5952,2.5200,2.5200,1,0,0
3.321512,1788210121.732733,0.0010,5.2952,5.2952,2.6800,2.6800,1,0,0
3.330314,1788210121.740956,0.1519,5.0307,5.0307,2.8400,2.8400,1,0,0
3.338747,1788210121.748967,-0.5589,4.7498,4.7498,3.0000,3.0000,1,0,0
3.346775,1788210121.748967,-0.5589,4.4830,4.4830,3.1600,3.1600,1,0,0
3.355986,1788210121.766034,-1.6180,3.8646,3.8646,3.3200,3.3200,1,0,0
3.364083,1788210121.774747,-1.8536,3.5528,3.5528,3.4800,3.4800,1,0,0
3.372083,1788210121.782826,-2.1600,3.2624,3.2624,3.3200,3.3200,1,0,0
3.380104,1788210121.790965,-2.9101,2.9460,2.9460,3.1600,3.1600,1,0,0
3.389210,1788210121.799351,-3.4912,2.6058,2.6058,3.0000,3.0000,1,0,0
3.397228,1788210121.807967,-3.4116,2.2793,2.2793,2.8400,2.8400,1,0,0
3.405272,1788210121.816005,-3.8501,1.9674,1.9674,2.6800,2.6800,1,0,0
3.414033,1788210121.824777,-4.6623,1.6004,1.6004,2.5200,2.5200,1,0,0
3.422505,1788210121.832789,-5.0676,1.2611,1.2611,2.3600,2.3600,1,0,0
3.431046,1788210121.841264,-5.1891,0.9145,0.9145,2.2000,2.2000,1,0,0
3.439569,1788210121.849784,-6.4162,0.5179,0.5179,2.0400,2.0400,1,0,0
3.447583,1788210121.858326,-6.2150,0.1523,0.1523,1.8800,1.8800,1,0,0
3.456127,1788210121.867211,-7.1494,-0.2598,-0.2598,1.7200,1.7200,1,0,0
3.464278,1788210121.874679,-7.4799,-0.6061,-0.6061,1.5600,1.5600,1,0,0
3.472681,1788210121.882840,-7.5560,-0.9692,-0.9692,1.4000,1.4000,1,0,0
3.481289,1788210121.891213,-7.9699,-1.3444,-1.3444,1.2400,1.2400,1,0,0
3.489471,1788210121.900198,-8.6242,-1.7618,-1.7618,1.0800,1.0800,1,0,0
3.497473,1788210121.907216,-8.6886,-2.0765,-2.0765,0.9200,0.9200,1,0,0
3.505871,1788210121.915603,-9.5512,-2.4793,-2.4793,0.7600,0.7600,1,0,0
3.514732,1788210121.924641,-10.1496,-2.9234,-2.9234,0.6000,0.6000,1,0,0
3.523233,1788210121.932971,-10.2033,-3.3140,-3.3140,0.4400,0.4400,1,0,0
3.531449,1788210121.940977,-10.7465,-3.6986,-3.6986,0.2800,0.2800,1,0,0
3.540216,1788210121.950942,-11.6650,-4.2056,-4.2056,0.1200,0.1200,1,0,0
3.548292,1788210121.957133,-12.1334,-4.5276,-4.5276,-0.0400,-0.0400,1,0,0
3.557000,1788210121.965742,-12.3976,-4.9655,-4.9655,-0.2000,-0.2000,1,0,0
3.565141,1788210121.974742,-12.9530,-5.4294,-5.4294,-0.3600,-0.3600,1,0,0
3.574126,1788210121.982866,-13.4779,-5.8543,-5.8543,-0.5200,-0.5200,1,0,0
3.582565,1788210121.990873,-13.5380,-6.2549,-6.2549,-0.6800,-0.6800,1,0,0
3.591407,1788210121.999143,-14.3387,-6.6898,-6.6898,-0.8400,-0.8400,1,0,0
3.599410,1788210122.007149,-14.6958,-7.1081,-7.1081,-1.0000,-1.0000,1,0,0
3.607985,1788210122.016068,-15.5682,-7.5980,-7.5980,-1.1600,-1.1600,1,0,0
3.616726,1788210122.024728,-15.5430,-8.0457,-8.0457,-1.3200,-1.3200,1,0,0
3.625412,1788210122.033180,-16.4224,-8.5076,-8.5076,-1.4800,-1.4800,1,0,0
3.634138,1788210122.040187,-16.9309,-8.8969,-8.8969,-1.6400,-1.6400,1,0,0
3.642235,1788210122.049977,-17.4646,-9.4404,-9.4404,-1.8000,-1.8000,1,0,0
3.650416,1788210122.058993,-17.5796,-9.9186,-9.9186,-1.9600,-1.9600,1,0,0
3.659412,1788210122.066289,-17.6404,-10.2902,-10.2902,-2.1200,-2.1200,1,0,0
3.667417,1788210122.075155,-18.2735,-10.7524,-10.7524,-2.2800,-2.2800,1,0,0
3.675421,1788210122.082175,-18.5681,-11.1155,-11.1155,-2.4400,-2.4400,1,0,0
3.683703,1788210122.091456,-19.3252,-11.6124,-11.6124,-2.6000,-2.6000,1,0,0
3.692023,1788210122.099680,-19.8814,-12.0593,-12.0593,-2.7600,-2.7600,1,0,0
3.701117,1788210122.107770,-20.2116,-12.4935,-12.4935,-2.9200,-2.9200,1,0,0
3.709122,1788210122.115881,-20.9157,-12.9434,-12.9434,-3.0800,-3.0800,1,0,0
3.717290,1788210122.124866,-21.6802,-13.4578,-13.4578,-3.2400,-3.2400,1,0,0
3.725397,1788210122.133139,-21.6813,-13.9060,-13.9060,-3.4000,-3.4000,1,0,0
3.734140,1788210122.142130,-21.9159,-14.3781,-14.3781,-3.5600,-3.5600,1,0,0
3.743127,1788210122.149874,-22.6230,-14.8005,-14.8005,-3.7200,-3.7200,1,0,0
3.751679,1788210122.157875,-23.5427,-15.2629,-15.2629,-3.8800,-3.8800,1,0,0
3.760598,1788210122.166423,-23.4990,-15.7268,-15.7268,-4.0400,-4.0400,1,0,0
3.769088,1788210122.175449,-23.9503,-16.2143,-16.2143,-4.2000,-4.2000,1,0,0
3.777220,1788210122.182932,-24.5842,-16.6304,-16.6304,-4.3600,-4.3600,1,0,0
3.785284,1788210122.191849,-25.0670,-17.1254,-17.1254,-4.5200,-4.5200,1,0,0
3.793875,1788210122.199022,-25.4919,-17.5253,-17.5253,-4.6800,-4.6800,1,0,0
3.802302,1788210122.207718,-26.2259,-18.0246,-18.0246,-4.8400,-4.8400,1,0,0
3.810323,1788210122.216125,-26.3410,-18.4870,-18.4870,-5.0000,-5.0000,1,0,0
3.818433,1788210122.225048,-26.5875,-18.9634,-18.9634,-5.1600,-5.1600,1,0,0
3.827334,1788210122.232157,-26.8201,-19.3362,-19.3362,-5.3200,-5.3200,1,0,0
3.835881,1788210122.242597,-27.7846,-19.9117,-19.9117,-5.4800,-5.4800,1,0,0
3.843910,1788210122.249656,-27.9163,-20.2890,-20.2890,-5.6400,-5.6400,1,0,0
3.852448,1788210122.258652,-28.3878,-20.7692,-20.7692,-5.8000,-5.8000,1,0,0
3.860528,1788210122.266189,-28.7000,-21.1672,-21.1672,-5.9600,-5.9600,1,0,0
3.868699,1788210122.274295,-28.9890,-21.5877,-21.5877,-6.1200,-6.1200,1,0,0
3.877704,1788210122.282442,-29.3557,-22.0075,-22.0075,-6.2800,-6.2800,1,0,0
3.885739,1788210122.290966,-30.2093,-22.4700,-22.4700,-6.4400,-6.4400,1,0,0
3.894734,1788210122.299483,-30.6501,-22.9310,-22.9310,-6.6000,-6.6000,1,0,0
3.903609,1788210122.308991,-30.6762,-23.4147,-23.4147,-6.7600,-6.7600,1,0,0
3.913109,1788210122.316349,-31.5178,-23.8122,-23.8122,-6.9200,-6.9200,1,0,0
3.921257,1788210122.324852,-31.5472,-24.2473,-24.2473,-7.0800,-7.0800,1,0,0
3.929430,1788210122.333000,-31.7624,-24.6533,-24.6533,-7.2400,-7.2400,1,0,0
3.938159,1788210122.341173,-32.3325,-25.0694,-25.0694,-7.4000,-7.4000,1,1,0
3.946547,1788210122.349902,-32.8467,-25.5176,-25.5176,-7.5600,-7.5600,1,1,0
3.954646,1788210122.365393,-33.3835,-26.2848,-26.2848,-7.7200,-7.7200,1,1,0
3.962668,1788210122.365393,-33.3835,-26.6601,-26.6601,-7.8800,-7.8800,1,1,0
3.971580,1788210122.374411,-33.4706,-27.0629,-27.0629,-8.0400,-8.0400,1,1,0
3.980281,1788210122.383322,-34.3678,-27.4899,-27.4899,-8.2000,-8.2000,1,1,0
3.988929,1788210122.399677,-34.7098,-28.2254,-28.2254,-8.3600,-8.3600,1,1,0
3.997910,1788210122.407756,-35.2905,-28.6002,-28.6002,-8.5200,-8.5200,1,1,0
4.006343,1788210122.415770,-35.6850,-28.9734,-28.9734,-8.6800,-8.6800,1,1,0
4.014590,1788210122.424030,-35.7670,-29.3415,-29.3415,-8.8400,-8.8400,1,1,0
4.023089,1788210122.432824,-36.2425,-29.7381,-29.7381,-9.0000,-9.0000,1,1,0
4.031104,1788210122.441858,-36.6304,-30.1442,-30.1442,-9.1600,-9.1600,1,1,0
4.039797,1788210122.449634,-36.9314,-30.4913,-30.4913,-9.3200,-9.3200,1,1,0
4.048504,1788210122.458149,-36.9082,-30.8487,-30.8487,-9.4800,-9.4800,1,1,0
4.057503,1788210122.466243,-37.1126,-31.1812,-31.1812,-9.6400,-9.6400,1,1,0
4.065511,1788210122.475254,-37.9776,-31.5802,-31.5802,-9.8000,-9.8000,1,1,0
4.073511,1788210122.482266,-38.1576,-31.8848,-31.8848,-9.9600,-9.9600,1,1,0
4.081838,1788210122.490488,-38.5113,-32.2417,-32.2417,-10.1200,-10.1200,1,1,0
4.090761,1788210122.498595,-38.4553,-32.5719,-32.5719,-10.2800,-10.2800,1,1,0
4.099181,1788210122.507864,-38.9189,-32.9542,-32.9542,-10.4400,-10.4400,1,1,0
4.108095,1788210122.515923,-38.6897,-33.2568,-33.2568,-10.6000,-10.6000,1,1,0
4.116796,1788210122.524544,-39.2876,-33.5957,-33.5957,-10.7600,-10.7600,1,1,0
4.126289,1788210122.533548,-39.8336,-33.9606,-33.9606,-10.9200,-10.9200,1,1,0
4.135018,1788210122.541133,-39.8799,-34.2551,-34.2551,-11.0800,-11.0800,1,1,0
4.144046,1788210122.549852,-39.6589,-34.5614,-34.5614,-11.2400,-11.2400,1,1,0
4.152756,1788210122.557889,-40.6412,-34.8805,-34.8805,-11.4000,-11.4000,1,1,0
4.160913,1788210122.566573,-40.4579,-35.1952,-35.1952,-11.5600,-11.5600,1,1,0
4.169908,1788210122.574728,-40.5528,-35.4799,-35.4799,-11.7200,-11.7200,1,1,0
4.178439,1788210122.582734,-40.7168,-35.7532,-35.7532,-11.8800,-11.8800,1,1,0
4.187421,1788210122.591221,-41.1774,-36.0521,-36.0521,-12.0400,-12.0400,1,1,0
4.195421,1788210122.600164,-41.1251,-36.3454,-36.3454,-12.2000,-12.2000,1,1,0
4.204137,1788210122.607164,-41.3887,-36.5766,-36.5766,-12.3600,-12.3600,1,1,0
4.212424,1788210122.616882,-41.8093,-36.9033,-36.9033,-12.5200,-12.5200,1,1,0
4.221032,1788210122.624166,-42.1766,-37.1540,-37.1540,-12.6800,-12.6800,1,1,0
4.229414,1788210122.632775,-42.3852,-37.4451,-37.4451,-12.8400,-12.8400,1,1,0
4.238062,1788210122.641157,-42.7946,-37.7353,-37.7353,-13.0000,-13.0000,1,1,0
4.246577,1788210122.649805,-42.4069,-37.9961,-37.9961,-13.1600,-13.1600,1,1,0
4.255684,1788210122.658320,-42.5596,-38.2468,-38.2468,-13.3200,-13.3200,1,1,0
4.264593,1788210122.675327,-43.1215,-38.7519,-38.7519,-13.4800,-13.4800,1,1,0
4.273504,1788210122.682330,-43.2178,-38.9548,-38.9548,-13.6400,-13.6400,1,1,0
4.282016,1788210122.690672,-42.9454,-39.1687,-39.1687,-13.8000,-13.8000,1,1,0
4.291091,1788210122.698757,-43.9803,-39.4190,-39.4190,-13.9600,-13.9600,1,1,0
4.299124,1788210122.707856,-43.4612,-39.6538,-39.6538,-14.1200,-14.1200,1,1,0
4.308549,1788210122.715870,-43.6464,-39.8593,-39.8593,-14.2800,-14.2800,1,1,0
4.317241,1788210122.723979,-43.7958,-40.0641,-40.0641,-14.4400,-14.4400,1,1,0
4.325260,1788210122.732975,-43.9258,-40.2854,-40.2854,-14.6000,-14.6000,1,1,0
4.333333,1788210122.741402,-44.0240,-40.4867,-40.4867,-14.7600,-14.7600,1,1,0
4.341944,1788210122.750084,-43.6825,-40.6634,-40.6634,-14.9200,-14.9200,1,1,0
4.350842,1788210122.757573,-43.9872,-40.8230,-40.8230,-15.0800,-15.0800,1,1,0
4.359829,1788210122.766493,-43.9729,-41.0013,-41.0013,-15.2400,-15.2400,1,1,0
4.367922,1788210122.774710,-43.9880,-41.1576,-41.1576,-15.4000,-15.4000,1,1,0
4.377295,1788210122.783674,-43.9694,-41.3171,-41.3171,-15.5600,-15.5600,1,1,0
4.385309,1788210122.791155,-43.9155,-41.4411,-41.4411,-15.7200,-15.7200,1,1,0
4.394317,1788210122.800056,-44.1882,-41.5956,-41.5956,-15.8800,-15.8800,1,1,0
4.402319,1788210122.807061,-44.3096,-41.7170,-41.7170,-16.0400,-16.0400,1,1,0
4.411327,1788210122.816062,-44.7566,-41.8894,-41.8894,-16.2000,-16.2000,1,1,0
4.420021,1788210122.824070,-44.6553,-42.0297,-42.0297,-16.3600,-16.3600,1,1,0
4.428533,1788210122.832270,-44.6056,-42.1632,-42.1632,-16.5200,-16.5200,1,1,0
4.437548,1788210122.841275,-44.5893,-42.3004,-42.3004,-16.6800,-16.6800,1,1,0
4.446333,1788210122.849291,-44.4340,-42.4083,-42.4083,-16.8400,-16.8400,1,1,0
4.455258,1788210122.858076,-44.4947,-42.5233,-42.5233,-17.0000,-17.0000,1,1,0
4.463794,1788210122.874535,-44.1792,-42.6858,-42.6858,-17.1600,-17.1600,1,1,0
4.472791,1788210122.882537,-44.0428,-42.7539,-42.7539,-17.3200,-17.3200,1,1,0
4.481382,1788210122.891046,-44.4299,-42.8430,-42.8430,-17.4800,-17.4800,1,1,0
4.489384,1788210122.899122,-44.2252,-42.9128,-42.9128,-17.6400,-17.6400,1,1,0
4.497394,1788210122.907139,-44.3848,-42.9865,-42.9865,-17.8000,-17.8000,1,1,0
4.505485,1788210122.915197,-43.7969,-43.0273,-43.0273,-17.9600,-17.9600,1,1,0
4.514071,1788210122.924810,-43.6966,-43.0669,-43.0669,-18.1200,-18.1200,1,1,0
4.522681,1788210122.933419,-44.3682,-43.1364,-43.1364,-18.2800,-18.2800,1,1,0
4.531672,1788210122.941429,-43.9407,-43.1764,-43.1764,-18.4400,-18.4400,1,1,0
4.541348,1788210122.950105,-43.8518,-43.2126,-43.2126,-18.6000,-18.6000,1,1,0
4.550060,1788210122.957808,-43.1451,-43.2094,-43.2094,-18.7600,-18.7600,1,1,0
4.558064,1788210122.966801,-43.6162,-43.2318,-43.2318,-18.9200,-18.9200,1,1,0
4.566868,1788210122.974612,-43.3912,-43.2395,-43.2395,-19.0800,-19.0800,1,1,0
4.575398,1788210122.983610,-43.0863,-43.2311,-43.2311,-19.2400,-19.2400,1,1,0
4.584470,1788210122.991138,-42.6439,-43.2038,-43.2038,-19.4000,-19.4000,1,1,0
4.592590,1788210122.999223,-42.9996,-43.1937,-43.1937,-19.5600,-19.5600,1,1,0
4.601576,1788210123.007317,-42.8653,-43.1774,-43.1774,-19.7200,-19.7200,1,1,0
4.609783,1788210123.016233,-42.1949,-43.1240,-43.1240,-19.8800,-19.8800,1,1,0
4.618417,1788210123.024534,-41.9047,-43.0623,-43.0623,-20.0400,-20.0400,1,1,0
4.626996,1788210123.032735,-42.2611,-43.0223,-43.0223,-20.2000,-20.2000,1,1,0
4.635692,1788210123.040804,-42.1559,-42.9797,-42.9797,-20.3600,-20.3600,1,1,0
4.644414,1788210123.049434,-42.1387,-42.9357,-42.9357,-20.5200,-20.5200,1,1,0
4.653389,1788210123.058214,-41.9167,-42.8816,-42.8816,-20.6800,-20.6800,1,1,0
4.661834,1788210123.066133,-41.7582,-42.8277,-42.8277,-20.8400,-20.8400,1,1,0
4.669907,1788210123.074657,-41.3032,-42.7492,-42.7492,-21.0000,-21.0000,1,1,0
4.678229,1788210123.083658,-40.6921,-42.6381,-42.6381,-21.1600,-21.1600,1,1,0
4.686439,1788210123.091057,-40.4364,-42.5395,-42.5395,-21.3200,-21.3200,1,1,0
4.694537,1788210123.099262,-40.3455,-42.4313,-42.4313,-21.4800,-21.4800,1,1,0
4.702540,1788210123.107368,-40.5523,-42.3398,-42.3398,-21.6400,-21.6400,1,1,0
4.711235,1788210123.116960,-39.6864,-42.1886,-42.1886,-21.8000,-21.8000,1,1,0
4.719348,1788210123.123980,-39.9445,-42.0938,-42.0938,-21.9600,-21.9600,1,1,0
4.727352,1788210123.132193,-39.6440,-41.9734,-41.9734,-22.1200,-22.1200,1,1,0
4.735852,1788210123.142184,-39.2811,-41.8139,-41.8139,-22.2800,-22.2800,1,1,0
4.744346,1788210123.149285,-38.6213,-41.6769,-41.6769,-22.4400,-22.4400,1,1,0
4.752347,1788210123.158082,-39.4209,-41.5580,-41.5580,-22.6000,-22.6000,1,1,0
4.760446,1788210123.166169,-38.4881,-41.4083,-41.4083,-22.7600,-22.7600,1,1,0
4.768521,1788210123.174277,-38.0636,-41.2446,-41.2446,-22.9200,-22.9200,1,1,0
4.776940,1788210123.182791,-38.0214,-41.0790,-41.0790,-23.0800,-23.0800,1,1,0
4.785936,1788210123.191761,-37.7197,-40.8974,-40.8974,-23.2400,-23.2400,1,1,0
4.794857,1788210123.199694,-37.1125,-40.7149,-40.7149,-23.4000,-23.4000,1,1,0
4.803833,1788210123.208577,-37.2858,-40.5305,-40.5305,-23.5600,-23.5600,1,1,0
4.812531,1788210123.217175,-36.8121,-40.3364,-40.3364,-23.7200,-23.7200,1,1,0
4.821705,1788210123.224273,-36.3799,-40.1640,-40.1640,-23.8800,-23.8800,1,1,0
4.829812,1788210123.240547,-35.6860,-39.7400,-39.7400,-24.0400,-24.0400,1,1,0
4.838833,1788210123.240547,-35.6860,-39.5414,-39.5414,-24.2000,-24.2000,1,1,0
4.847337,1788210123.258078,-35.1348,-39.0943,-39.0943,-24.3600,-24.3600,1,1,0
4.855344,1788210123.266078,-34.7627,-38.8816,-38.8816,-24.5200,-24.5200,1,1,0
4.863348,1788210123.274095,-34.4915,-38.6652,-38.6652,-24.6800,-24.6800,1,1,0
4.872137,1788210123.282861,-34.2738,-38.4292,-38.4292,-24.8400,-24.8400,1,1,0
4.881130,1788210123.290873,-34.3352,-38.2270,-38.2270,-25.0000,-25.0000,0,1,0
